frecuencia,perdida_agregada
81,531475.9722675295
80,686605.0691706616
69,456521.27266398026
55,404139.03164226876
76,494198.45752146386
75,578294.4300463212
98,841440.5664568174
80,669264.6029277905
79,651577.1080819637
78,629913.7904844263
66,458348.8086155498
73,417466.3875604352
70,603836.0542168776
90,686277.7333437621
94,760424.8141165298
111,892992.6667576995
93,667334.2525673511
80,710925.1059735196
88,643645.50965336
76,580827.5042170455
80,568703.0440827177
91,773060.2476958863
75,584447.6562589473
86,627932.9453776625
83,827920.7175895007
68,449786.20820576703
73,660837.3722118302
71,562665.5915179129
84,731222.839690593
79,654526.5157124505
69,371836.493237143
75,544206.7262952435
82,664733.7662909656
92,587853.3663957109
72,457632.71677104034
88,647576.8522825972
104,690886.6656494199
71,488255.60072893754
78,569391.133684834
70,667802.9933002953
69,555083.2057844223
70,537707.9237846846
83,562278.2970044164
82,508335.6251612688
68,519226.17077447806
87,652113.6323142054
89,758253.5786493891
71,528471.9394900239
82,602400.8792108002
84,566612.9230428421
82,650181.1981970065
74,591326.4621263245
76,604678.4906669515
67,493992.2885702561
90,628424.3728479546
85,610179.0158756825
83,672957.2638254006
87,650598.8125497471
76,546902.703689042
87,841505.7172486703
88,558836.4572501243
85,563311.3650377196
76,611058.21741399
74,449681.04679563275
85,621040.8620460765
84,663191.4742508269
77,474733.7327293375
88,846313.4661755336
74,628782.6994220119
75,426154.4144221865
88,600444.051757097
79,642539.6801530992
82,606638.4360328668
70,619176.5498681237
77,509349.98229931475
89,738748.4143786132
93,708832.3046157339
94,677831.84379367
82,519977.8359373261
81,593847.0940364343
72,775657.655740774
76,729732.0337690425
74,555072.9755397392
82,540165.3166306724
82,551048.7719636819
91,517368.6040119736
92,529113.1157694546
85,613739.5316064908
67,472711.3275145445
94,623997.4636078384
73,503744.5636769784
88,643546.3626333259
72,487355.89763013495
84,518432.5835739885
68,504947.17549015547
90,556974.1258653137
85,532088.4339679155
67,518869.2028837197
92,546256.7073998619
79,567640.3903059781
68,614003.7807808575
71,486970.31139416527
74,580692.51091128
94,642297.4577111298
82,542615.2689706445
102,802308.351420713
77,692388.909754932
72,604846.9580858748
95,767111.4085435397
82,814997.4990614706
78,616159.2679570665
69,548428.2116592907
76,527495.4678970375
101,695292.0174191442
77,556030.7043334098
70,531918.7492565834
82,574237.3920554866
66,481627.39154131594
80,462712.35310501384
87,592879.1388365277
81,558033.6619154643
75,595826.5649717925
66,465621.213692329
82,611096.4078309651
95,743314.7971881354
87,601475.9185591611
78,538225.8127207768
72,476360.79195562814
74,517849.0527651873
81,605892.3528486231
90,676904.5433837625
71,555775.0150742974
78,519121.55080857803
72,479729.8991960631
62,471366.2951687957
77,563623.1839965921
75,556709.3394072746
73,459790.92769065395
73,612424.0904146195
97,691742.633163683
75,530240.7850136411
86,736989.669516022
78,488373.5091894754
53,323603.7202975291
74,626897.6751993685
81,749728.098835902
83,599482.2440507556
61,394235.1255352728
86,610103.6634715013
85,613535.9964521271
80,531243.0577340875
73,586117.2608690965
91,625425.5401795853
78,627156.1145758046
91,753491.0882384086
99,711254.070914361
68,504148.6145911871
72,645169.6168819964
88,603030.4941353457
111,852616.2856164641
71,433070.9718580782
81,535625.2546344035
83,694163.2231709788
94,623507.6150289959
77,603402.1516379756
81,829213.7320477774
86,510887.31796210265
77,483817.2425351343
71,494567.68083255
85,515878.98926500714
84,622914.2534991895
88,694666.685991542
85,699876.0378534729
82,585322.9905796325
71,463529.180183686
78,633296.9895376682
76,597602.3036048072
70,628733.8879295212
73,557525.1249759649
91,696006.8324035131
77,622205.9732384272
87,599715.7870638571
82,789115.3627452761
111,725013.1802786501
75,675060.4979441421
71,511923.3986322294
77,538604.5624809576
73,568104.6011628406
75,551551.701069612
79,798083.445246367
69,431997.57531803456
73,514229.2509007971
97,759440.9885948816
85,646542.4153851977
78,581702.9883893671
69,480713.3736579219
91,682030.0586783388
88,583253.1090599998
77,583150.9676452746
74,595210.1311931775
72,534816.3317606929
71,479296.3543410468
82,539828.3505164682
69,479132.1041595752
77,553335.1054332859
70,439957.273968894
69,545276.6769706815
99,698900.5141705973
70,429748.91015357967
86,731440.9716625515
87,574055.9727308343
85,650993.2029956921
85,508089.64893635205
73,593834.4913257336
100,818146.7512931067
100,700460.18381893
86,613078.3908902052
88,679883.7707249874
93,739815.618197103
87,580086.2043561961
78,489632.0592929325
76,555568.6270598883
82,440737.1149665857
65,448650.6727407008
76,530429.2482628869
81,663576.6031290883
83,591666.5183558968
69,490961.65669131477
56,431620.1800798571
102,670146.4551776386
82,625358.3230621135
87,946388.6673277504
81,583800.3059060489
67,511996.23818867316
85,683097.0797950164
76,623305.2817701844
84,715327.9062415609
96,616083.4814288473
86,613881.8888650794
74,527086.3718341199
84,782099.4364344936
88,586915.6805523969
85,626867.6380767478
80,693104.8873282283
77,641444.7707418635
100,762752.4713831148
82,493721.6453405827
92,610775.2414296767
79,593704.4526682076
80,560877.6365587176
87,770366.3809529312
96,641447.380323236
83,562960.9660333141
88,578829.6201551845
84,652576.4362290415
79,538931.4618433794
85,690332.3865397783
88,526526.4674393833
78,689937.9027220805
86,668307.6138469628
93,714938.158819263
72,510082.2326136043
93,694665.8454560296
75,582426.5508834232
99,763783.5337662422
87,746064.6503986714
88,550319.6970687847
87,637217.3875847441
93,656158.1843845928
79,543736.1147526328
92,669127.0570565567
56,416748.16893624875
86,708950.5851547986
71,652959.7745099181
93,742301.7281570217
79,522431.8387162646
77,517855.91341311904
65,385007.8295152446
78,678688.9722244366
73,475986.35269251565
86,569560.821033566
82,641718.5918137656
79,580528.8405186634
80,631444.0636836798
78,566127.9136567255
88,729214.8888371014
62,460769.479373907
87,599753.4251210555
76,476313.7363303013
73,658495.3719152502
91,614878.8707724776
66,478282.7907071787
78,604848.1345307212
96,584361.6966246425
84,505490.31453795504
81,523080.3640247723
96,735768.6599120192
73,626385.0036937143
73,648722.7858679409
92,725720.0987631005
85,641589.5578750996
85,594915.5898910925
48,214423.91584917373
86,569941.5472039813
68,486675.23694560665
79,555749.144649045
78,636521.495178138
66,380577.24558730837
73,576863.036167402
69,397203.92372302257
74,595730.98779676
79,458488.4988366731
75,492753.2299763053
100,708788.9819480034
73,650966.482299319
90,575406.0948433466
88,646634.1360695339
77,498199.67047170154
77,543218.0188249531
72,509481.0705049344
90,687323.2361887494
84,543561.2250583388
84,465990.5087227907
78,525834.8090421252
78,612691.7234481296
92,680531.2805555167
77,636706.9088497967
79,603548.8896342679
80,557325.3516083867
75,662771.0376222975
84,732419.2585770808
81,717615.7939014368
71,486646.8055002357
75,620413.3675286882
79,618948.4802393172
75,624521.4141183923
86,701779.211388951
72,575090.9108034654
88,550965.3312155625
87,541067.9100616159
78,564062.254205731
76,576388.5681498002
90,570718.0022023642
95,659538.5540301497
95,683874.1019199622
86,600057.7749626505
85,605421.0691070829
72,553553.868294802
97,739031.4354196658
79,618368.783368061
61,304737.2269968533
90,586216.6196924299
80,532563.1073345208
78,555623.8850696603
86,624713.8651854888
76,535786.7647424488
83,496716.67603387893
80,643919.8099523026
90,663000.0022722763
77,572849.9644054912
82,683057.1005682335
78,514552.5428099327
69,561638.2494171472
84,484112.8728917157
77,620253.8967967284
78,552347.7794282334
82,461501.57101052755
89,609000.616319187
99,731441.1647476424
77,583566.812746698
81,547269.2000129645
64,340220.5608236464
83,656658.5531650642
91,781611.3336990076
77,636527.970320592
73,623964.9953117807
79,676637.8303263471
66,412639.4777609265
74,582677.7866249039
87,670255.382650793
81,639642.7522982848
65,543167.0548157376
88,567826.5369579175
80,542359.901901731
85,629257.9136006451
93,641364.6595258182
84,644267.7457445615
83,648988.5565640094
77,554153.3378588808
77,474508.7982265352
94,613842.2235651464
70,432510.351418807
88,768044.8044524767
89,645376.0584390832
77,484722.75251155073
72,509190.3157557501
67,490743.8226388544
66,394345.9264083701
74,661182.4633423205
72,495901.24217845255
104,789205.2164300797
76,587350.4699653366
78,785354.4766726833
76,531477.9149403139
85,706280.9916863838
83,620246.2782048074
97,725561.9297689612
81,585542.5445648711
80,538219.3005069299
73,590041.0540789639
77,569643.2010775689
77,564709.355912343
81,525044.2176858924
77,600754.9233313957
70,511542.1877507329
87,636899.4821302166
78,632835.9106499467
82,495408.0891541271
87,616476.0209563392
78,515098.21458035393
99,753919.2369248063
78,522068.1893924955
78,423148.21539838373
69,502784.73441716045
81,659662.5046182332
82,655033.4401121861
76,621086.4483957256
76,564665.0832591656
79,460035.29803740676
70,413455.7092491897
82,676539.9630423136
78,444915.0317767596
74,544265.3844203304
74,482228.8659031052
88,637383.6528672206
70,599130.155572588
67,559577.4241010573
101,750308.8255398838
70,530611.5589158967
100,793144.2455176556
71,614649.0687185072
93,621759.3422780961
90,613714.3252431862
83,583264.0989144923
76,662625.8073797635
88,707016.815579569
82,558694.2117760951
89,634403.2230584783
76,557948.9904161785
86,627989.33712081
76,580327.3328628023
79,671941.9441004461
72,814434.7211696308
94,836176.0564691019
92,666813.9797692632
72,507317.2641506007
90,707176.3671560677
61,365043.1384356608
98,678577.6935696637
90,730326.2271496189
92,602082.7693505003
90,623602.5550321448
72,559543.1457170114
81,721540.564187704
83,609301.3721071115
89,609215.5118499384
76,584132.0762145834
88,779000.7171632532
79,526203.9066463083
70,471251.3807891379
81,624265.6735406049
75,431307.73591324553
82,541867.3916665872
76,761431.7156393819
88,805138.6784416497
74,475323.6735518636
66,485805.4393430092
68,548701.9972249374
80,785389.7798017161
78,523263.5111654827
92,606887.192603959
81,554552.0430856504
87,603043.9594507127
79,500879.4294627709
75,453409.12014553236
85,570293.4075524552
88,566910.8225965898
81,612094.4965270219
83,669650.2035042201
70,481228.2881482728
75,495867.9996323077
83,632221.8859514315
74,516743.1731108227
78,463082.30268106953
71,558199.0904249673
75,551396.2529536663
89,586280.0522841279
70,620344.7888283391
84,578147.836032641
85,684832.8748476205
86,483945.69742837176
89,567652.1820279891
80,489725.716751159
74,612580.580535773
83,649446.1920316088
96,738338.7404861157
68,424171.41825626726
85,500361.3180828819
89,525485.4396516901
100,772384.4139061657
70,440490.3601417746
87,596394.9389972413
73,538116.8655821001
98,634178.4881281871
80,535012.5521652657
70,541648.2533551558
68,574233.6386113681
69,539771.4340540353
84,739986.5255487658
89,702279.786041323
96,584782.2178047611
84,621640.7155198476
81,727015.0996398063
64,498240.9598044019
94,629537.3922723734
79,498912.6298431583
90,651437.4914207513
86,654037.1001496294
89,645875.7349426183
92,640998.3480292977
79,529727.2060945047
89,744940.1699854999
60,401499.9339570548
86,694763.066271912
74,677295.729578997
87,623716.9598991852
82,477919.33389590785
109,716966.5991174714
83,487821.41871481866
78,773940.2260635659
88,530867.3928129204
74,556062.2561176727
72,542442.6756184358
71,644680.0424454334
89,645638.9841294538
69,581200.9309375543
90,586527.6074946924
75,550680.3504057211
75,598052.2564452712
70,513126.11216577794
72,412237.77751950803
82,561969.7293293914
78,448433.8797167022
71,575068.0099770114
79,489467.9232070748
77,559511.4934968952
72,568490.1473447467
71,453717.18239306717
79,581254.6082209513
84,668610.275866953
63,414671.90555532614
76,429445.6704021641
77,614438.1201530192
80,543200.1173788309
67,608279.0735679299
74,618676.8433027198
84,749248.099898929
65,576272.9543472494
86,621061.5169954182
83,611919.0540678675
79,585719.115593682
95,707841.8719242918
96,745386.8546538134
76,502813.456661203
92,611319.4865545948
67,480487.2678286276
82,547051.6006400791
79,683158.3609282641
65,561322.7240215059
79,510542.7754661565
68,391472.68789885007
78,557906.9198644959
74,570328.5969310871
88,684437.0378890855
84,522237.9846768986
88,634522.486353847
83,580505.6984888506
79,757186.0298961797
77,557454.6299030195
96,763945.5882405452
80,564027.9213577658
84,578037.934934563
67,556220.0526027473
86,652383.2820262002
81,630559.2719778764
88,509986.6023773354
76,483121.1312825682
70,593309.244903989
85,538297.4334852633
74,556171.2248304049
87,709998.3129344105
83,651754.7793996001
80,524805.8562505768
70,500372.51086474565
79,717881.2079951745
91,651745.1644863674
72,502725.4616059364
76,568168.0467831878
69,605341.5689983132
76,528339.6188260518
87,592453.162525844
90,707028.8411610785
74,563699.9235591987
88,617829.1240781319
86,630816.2899464648
76,542298.1721282102
88,681995.8987103936
101,719811.1612685957
75,625414.9574019989
74,516575.6224048801
87,583933.3166288558
75,515307.88889752864
77,520405.6074472968
93,607408.537897975
78,545821.5547783502
86,555824.3636342908
86,656922.4556574484
84,626866.5152557254
82,810845.4555762169
81,570740.0157898319
86,620790.591821553
70,608534.9436031573
74,616732.7108869802
79,702210.4501582704
85,533130.2369206812
86,727675.278681298
86,621210.7832621981
96,751997.803429646
65,488646.80860486865
92,668079.8821448027
77,587784.0392751389
91,719994.0474187334
66,540666.9236924904
81,689854.2413400471
60,474338.91426427476
90,630544.8832035377
83,570000.8521550194
97,822693.2674690243
80,539138.9089122955
86,626095.3885279768
71,627487.07249713
88,642814.4387056705
90,784390.9452392207
80,677155.411994595
68,520523.94713184406
105,823134.2239268498
85,539312.0247936175
71,505434.1879174197
93,740407.5532381636
80,506752.30288009596
83,617802.136923197
61,475525.38649321784
86,507505.73363521445
71,504408.2455789539
72,472199.68412993965
72,461213.39523473516
80,509984.95038745704
73,510445.92946929246
83,707416.1882395379
75,486387.5535548232
86,561864.1820399995
93,681798.7067793711
79,480293.405162793
95,790449.4119574474
82,615591.1595353059
69,513444.2766438728
80,671346.7679095468
85,564408.0110656975
59,433460.4216771498
80,550872.8941613382
79,540908.6211721048
87,625982.0890397577
73,516916.5384454358
83,675182.1350331228
75,585191.5594407566
71,567766.2827260786
84,707113.9377138789
65,443764.7503520371
75,585805.760269007
82,673013.3705882765
84,570955.735261486
79,530913.1569287578
72,493180.0959849122
75,627421.5619905421
63,393493.3095367688
68,539269.3447617338
72,623121.8987756988
80,542585.3895512855
88,759143.3966982744
72,494883.05541443365
73,511879.92611828557
86,608823.1957765186
81,558567.4968344392
72,366457.28600564913
81,566180.711896418
66,582141.0539447521
75,500648.18561439926
86,560493.2162993993
73,396214.9819655326
80,472441.57456283027
73,493031.41538455867
81,454847.84599403234
77,573443.8643841222
84,621509.7600655699
85,595264.3551504584
79,677272.4731488465
101,567604.1453527787
97,616982.1930358364
66,441541.38450495765
107,821938.1765247815
78,658335.5835686161
78,544520.8600687592
80,673666.5884953676
67,622652.6314435786
81,533703.8884408647
79,540679.3394311802
72,515781.13872890885
82,522224.62355765654
